symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PECAM1	0.3891678356965384	No data	0.5000162991995206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48048476814563496	No data	No data	0.8561835431860564	0.07901974434539698	No data	No data	1	0	0	0	0	0	No data	No data	-0.927646769241387	No data	No data	No data	0	0.5	-1
PDE9A	0.3887550772748388	0.18183411766266877	0.36491390711741123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5254171719184872	No data	No data	0.20985145512165096	No data	No data	1	1	0	1	1	1	0.15683000000000008	1	0.21974627688913406	No data	0	No data	No data	0	0.5	0
GLIS3	0.3883872971125877	No data	0.6361161911635742	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05502842268958826	No data	No data	No data	0	0	0	0	0	0.20429999999999993	No data	-0.19966905681191394	-0.7064535923270051	0	No data	No data	0	0.5	0
ESR2	0.3838728168114332	0.5328590121679503	0.33239359737929386	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6967900569767831	No data	No data	1	0	0	1	1	1	0.43395999999999973	0	0.05802537231108662	-0.9721646958413429	0	255	No data	0	0.5	0
ZNF652	0.383294799860903	No data	0.6178762769577032	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25229128100882275	No data	No data	No data	0	0	0	0	0	0.5462049999999998	No data	-0.716822945394374	0	0	No data	No data	0	-1	0
PFKP	0.38314236453001366	No data	0.3102342126452703	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5500807373358241	No data	No data	0.11703626849597991	No data	No data	No data	0	0	0	1	0	0.4196449999999999	No data	0.4955322669608384	No data	0	No data	No data	-0.2697700000000001	0.5	-1
BRSK2	0.3816725508350581	No data	0.32591479882174024	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5438696834936553	No data	No data	0.07252952154838646	0.06897713587358298	No data	No data	0	0	1	1	0	0.8981000000000001	No data	-0.8373965802537231	No data	0	No data	No data	-0.3987774999999999	0.75	0
MS4A6E	0.3814978751149414	No data	0.625643695987871	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03782680518472309	No data	No data	No data	0	0	0	0	0	0	No data	0.1548814120242692	No data	0	No data	No data	-0.48979500000000015	1	1
LILRB2	0.38021866744380495	No data	0.6060665847199378	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38728504084712284	No data	No data	No data	1	0	0	0	0	0	No data	-0.18190843905129617	0	0	No data	No data	-0.6189274999999999	0.75	0
ULK4	0.38009029901113306	No data	0.6187604157133385	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1291852944924695	No data	No data	No data	0	0	0	0	0	0.16470500000000002	No data	-0.04445670159955872	-0.8605622388619805	0	No data	No data	0	0.5	0
NOX4	0.379211837133377	No data	0.5812795154498522	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8499032380707245	No data	No data	0.2	1	0	1	1	0	0.5328699999999997	No data	0.0897959183673469	-0.880895018160367	0	No data	No data	0	0.75	0
MAPT	0.3772403441193385	0.1896418618285458	0.47704670248743064	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992186381280657	No data	No data	0.2	1	1	1	1	0	0	1	-0.4056260341974628	-0.834958475173366	0	No data	No data	0	0.5	0
SLC26A1	0.375289443952889	No data	0.6173226384109661	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.8811913954771098	-0.7790728791559204	0	No data	No data	0	0.5	0
SLC35C1	0.3742355031832924	No data	0.03290972132485253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6073615555427584	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.38187	No data	-0.48538334252619963	-0.8263136581716579	0	No data	No data	0	0.5	-1
PTPRJ	0.3731573768374952	No data	0.03239916087584701	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6041139879133557	No data	No data	0.030396539880581056	0.05498167589045662	No data	No data	0	1	0	0	0	0	No data	0.13778268063982346	-0.9503282793008202	0	No data	No data	0	-1	-1
LRRC25	0.3721767585612213	No data	0.5785140221478814	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6737697029929596	No data	No data	No data	0	0	0	0	0	0	No data	-0.6130170987313844	-0.8232841086965156	0	No data	No data	No data	0.75	0
IGFBP3	0.37216716638504277	No data	0.5694731563810883	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.854271450299821	No data	No data	No data	0	1	0	1	0	0.08934500000000015	No data	-0.17363485934914502	-0.8736024185814858	0	No data	No data	0	0.5	-1
GAK	0.37179860522198116	No data	0.26408272409667966	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5438973646993447	No data	No data	0.07480926203943004	No data	No data	No data	0	0	1	1	1	0.13806500000000027	1	-0.4529509100937672	-0.8298815276568541	0	No data	No data	0	-1	-1
MPRIP	0.37125996982622567	No data	0.14875431571589734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5688988359014587	No data	No data	0.19005848395539168	0.030681819757237848	No data	No data	0	0	0	0	0	0	No data	-0.8976282404853834	-0.15086693611469776	0	No data	No data	0	-1	-1
SLC7A14	0.3707910207621442	No data	0.40245997189357186	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5072393552971188	No data	No data	0.030396539880581056	0.07599459700790363	No data	No data	1	0	0	0	0	0.8378749999999997	No data	-0.31958080529509103	-0.2626188680297503	0	No data	No data	0	0.75	0.5
PTPRS	0.37036636998273004	No data	0.25682283311751597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5303543057628811	No data	No data	0.6599043680432111	No data	No data	No data	1	1	1	1	0	0.6124250000000003	No data	-0.8167677881963596	-0.7399640860676473	0	No data	No data	-0.27361499999999983	-1	-1
CLINT1	0.3697919952539438	No data	0.5346336297496357	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2883250563397348	No data	No data	0.0704186507233461	No data	No data	No data	0	0	0	0	0	0.7200000000000003	No data	-0.7730832873690017	0	0	No data	No data	0	-1	-1
SPPL2A	0.36451228936309865	No data	0.5884346405418392	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22320793823395874	No data	No data	No data	0	0	1	1	0	0	No data	0.19117484831770537	-0.12070167398158138	0	No data	No data	0	-1	-1
ZFHX3	0.36400038342455615	No data	0.5886590379297557	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14584756104741659	0.12607087829013	No data	No data	0	0	0	0	0	0.7380499999999998	No data	-0.9627137341423055	-0.8181738194964627	0	No data	255	0	-1	0
LILRA5	0.3635765891806877	No data	0.5959872282955487	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04137306817079087	No data	No data	No data	1	1	0	0	0	0	No data	0.22228350799779362	0	0	No data	No data	-0.07190750000000001	0.5	0
MS4A4E	0.3635467622674651	No data	0.5938944675422396	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08224702308895078	No data	No data	No data	0	0	0	0	0	0	No data	0.8894649751792609	-0.241043657495503	No data	No data	No data	0	-1	0
FAM20B	0.3622962682225441	No data	0.5946276044225156	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.02104110117126057	No data	No data	0	0	0	0	0	0.8655250000000002	No data	-0.3643684500827358	-0.6749164843397661	0	No data	No data	0	-1	-1
LRRK2	0.3615993868238931	No data	0.06996318940075567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5554697974314395	No data	No data	0.6312009763926868	No data	No data	No data	0	0	1	1	0	0.3312249999999999	1	-0.319249862107005	-0.8338069829657485	0	No data	No data	0	1	0
CANX	0.36159934045554387	No data	0.15128171461123924	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5531979966234456	No data	No data	0.17032645861199716	No data	No data	No data	0	0	0	0	0	0.6621600000000001	No data	-0.9107556536127964	-0.9093257058519039	0	No data	No data	0	-1	-1
PVR	0.3596586826147091	No data	0.5764501386999384	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3032216840382607	No data	No data	No data	1	1	0	0	0	0	No data	0.30325427468284616	-0.08154828605065528	0	No data	No data	0	-1	-1
SDK1	0.35806254427615836	No data	0.58792181763885	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0.48712000000000016	No data	-0.33491450634307773	-0.3074028175658705	0	No data	No data	0	0.5	0
MELK	0.35791793425724105	No data	0.5848722651994646	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07751117669548169	No data	No data	No data	1	0	1	1	0	0.15514500000000025	1	0.22735797021511317	0	0	No data	No data	0	0.5	0
KHDRBS2	0.35717301440945093	No data	0.5771872140488471	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20670546799702766	No data	No data	No data	0	0	0	0	0	0.7707749999999998	No data	-0.14649751792608934	-0.2955739410184277	0	No data	No data	-0.19770749999999992	0.5	0.5
MMP3	0.35580285551270235	No data	0.5551865860958674	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6016418801618945	No data	No data	0.7	0	1	1	1	1	0	No data	0.468284611141754	-0.16131306872844392	0	255	No data	-0.45492750000000015	0.5	0
PRDM9	0.35408074400745343	No data	0.5785994292195892	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07673016447013233	No data	No data	No data	0	0	1	1	0	0	1	0.13182570325427467	-0.11398320323334182	0	No data	No data	0	0.75	0.5
CCDC6	0.353461592270713	No data	0.5756589171981137	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10296193881348126	0.02747095701668056	No data	1	0	0	1	1	0	0.7679349999999999	No data	-0.6185328185328185	-0.616809850815779	0	No data	255	No data	-1	-1
EPHX2	0.3534262468160848	No data	0.5393069379396056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8410480264338118	No data	No data	0.2	0	0	1	1	1	0	1	0.2219525648097076	-0.7097877606344829	0	No data	No data	0	0.5	-1
ATP5F1C	0.351647124189667	No data	0.5699541463979956	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11553545599983712	0.11822433318737127	No data	No data	0	0	0	0	0	0.5637599999999999	No data	-0.31362382790954224	No data	0	No data	No data	No data	0.5	-1
RIN3	0.3491956002022905	No data	0.5360945773612429	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7661133893296301	No data	No data	No data	0	0	0	0	0	0	No data	-0.18334252619966906	-0.2908093809317214	0	No data	No data	0	0.5	0
GRIK5	0.34874579730872085	No data	0.3609333729814515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4834270119773683	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9438749999999999	0	-0.5780474351902923	-0.7589328956802788	0	No data	No data	-0.18622499999999995	0.5	0
DOCK3	0.3484394504684469	No data	0.563115918864609	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20081038135474596	No data	No data	No data	0	0	0	0	0	0.9064050000000001	No data	-0.8881412024269167	-0.31973151269720335	0	No data	No data	0	0.5	0
EPB41L1	0.34738171212596075	No data	0.5714165386763098	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7446100000000001	No data	-0.8094870380584667	-0.6769125019025773	0	No data	No data	0	-1	0
APOB	0.34707186715861954	No data	0.5271422301658297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8752927413338638	No data	No data	1	0	1	0	1	0	0	No data	-0.6480970766685052	-0.910720988845943	0	255	No data	No data	0.75	0.5
ACP5	0.345760041087921	No data	0.3448830318442246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4658859682934161	No data	No data	0.7489029016248386	No data	No data	No data	0	0	0	0	0	0.2615400000000001	No data	0.30038610038610036	0	0	No data	No data	No data	0.5	-1
HAVCR2	0.34344720941934653	No data	0.5308502088030242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6818874335979918	No data	No data	1	1	0	1	1	0	0	No data	-0.3004964147821291	-0.5667061377600163	0	No data	No data	0	-1	-1
RBCK1	0.34327155634909184	No data	0.5624312088448098	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04448871350855044	No data	No data	No data	No data	No data	0	1	0	0.5588250000000002	No data	-0.13590733590733595	-0.39195967452801656	0	No data	No data	0	-1	-1
MTHFD1L	0.34322313844710206	No data	0.5564057657032849	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1634047008940142	No data	No data	No data	0	0	0	0	0	0.4222900000000003	No data	-0.19327082184225042	-0.7676564990067161	0	No data	No data	0	0.5	0
ZNF568	0.3427665943700876	No data	0.5638250204081047	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.12266960838389407	No data	0	255	No data	0	-1	-1
CAV1	0.34273518875572057	No data	0.5377120165875411	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5049960663607593	0.036519329322789805	No data	No data	0	0	0	0	0	0.7471899999999998	No data	-0.001765030336458917	-0.9890679154488915	0	No data	No data	0	-1	0
PITX2	0.34221604424871355	No data	0.5530817927692828	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19675228988279742	No data	No data	No data	0	0	0	0	0	0	No data	-0.7842250413678985	-0.9872384146486243	0	No data	No data	-0.05092499999999998	0.5	0
IL6R	0.3414625383994451	No data	0.5409807847384516	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4139832523792204	No data	No data	1	1	1	0	0	0	0	No data	-0.0058466629895200795	-0.8533623799972719	0	255	No data	0	0.5	-1
CCN3	0.3383426939640305	No data	0.5387638244239706	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.350911165954708	0.010739584751144848	No data	No data	0	1	0	0	0	0.005599999999999739	No data	-0.0025372311086596655	-0.9331874122997585	0	No data	No data	0	0.75	0
TBX5	0.3375820678355322	No data	0.5518097093329752	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0697431720593332	No data	No data	No data	0	0	0	0	0	0.8069499999999998	No data	-0.9113072255929399	-0.9673622266424095	0	No data	No data	0	0.5	0.5
CTCF	0.3362905146276277	No data	0.08809008395470656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5082020905492572	No data	No data	0.7036496665048889	No data	No data	No data	0	0	0	0	0	0.9587350000000001	No data	-0.9525648097076669	-0.9023221435976048	-1	No data	255	0	-1	-1
FADS1	0.3359182185978045	No data	0.24206362509796245	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4893345683618506	No data	No data	0.12192694401475081	No data	No data	No data	0	0	1	1	0	0	No data	-0.7642581356867071	-0.8501091180381628	0	No data	No data	0	-1	-1
SDCCAG8	0.33563815888852383	No data	0.5520992853251491	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.21610590182018752	-0.873174866558736	0	No data	No data	No data	-1	-1
BARHL2	0.3354736707651707	No data	0.5518287148523265	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6253250000000001	No data	-0.5335907335907336	-0.6550109607403317	0	No data	No data	0	1	0.5
GRIA1	0.3353907949231281	0.1654922726831635	0.48950752203493547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7113966078991453	0.04712665718926937	0.3700778730460743	1	1	0	1	1	0	0.8951450000000001	No data	-0.7425261996690569	-0.3529778433978703	0	No data	No data	-0.19149999999999992	0.5	0.5
