symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
UGT2B17	0.37644570964228596	0.6192246076711839	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 2 member B17
USP24	0.3749694290449899	0.6167962381871968	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 24
COL4A2	0.37496352540878675	0.6167865271539239	No data	No data	No data	No data	No data	No data	collagen type IV alpha 2 chain
CSNK1G3	0.3739308070061578	0.6150877837991108	No data	No data	No data	No data	No data	No data	casein kinase 1 gamma 3
ASGR1	0.3735805635277468	0.4916093278977588	No data	No data	No data	No data	No data	No data	asialoglycoprotein receptor 1
ZPR1	0.3733754861262377	0.6141743231188792	No data	No data	No data	No data	No data	No data	ZPR1 zinc finger
PAQR9	0.37004542781575817	0.6086966300597969	No data	No data	No data	No data	No data	No data	progestin and adipoQ receptor family member 9
ACMSD	0.36958360506678306	0.6079369667053667	No data	No data	No data	No data	No data	No data	aminocarboxymuconate semialdehyde decarboxylase
ABCA10	0.3693681465646707	0.6075825538298242	No data	No data	No data	No data	No data	No data	ATP binding cassette subfamily A member 10
CYP26A1	0.3680865425209605	0.6054744124940912	No data	No data	No data	No data	No data	No data	cytochrome P450 family 26 subfamily A member 1
CASZ1	0.367949148904147	0.6052484104271564	No data	No data	No data	No data	No data	No data	castor zinc finger 1
GCKR	0.3674361584388665	0.6044045800647272	No data	No data	No data	No data	No data	No data	glucokinase regulator
PTPRJ	0.36618061520531303	0.6023393067828239	No data	No data	No data	No data	No data	No data	protein tyrosine phosphatase receptor type J
ADCY5	0.3649869999654191	0.6003759003481058	No data	No data	No data	No data	No data	No data	adenylate cyclase 5
TRIM2	0.3626588118443587	0.596546207675507	No data	No data	No data	No data	No data	No data	tripartite motif containing 2
FUT2	0.36239972390598424	0.5961200276902318	No data	No data	No data	No data	No data	No data	fucosyltransferase 2
AKR1C4	0.36125448558797457	0.5942361976186036	No data	No data	No data	No data	No data	No data	aldo-keto reductase family 1 member C4
IL1RN	0.3608057709433478	0.5934980961004873	No data	No data	No data	No data	No data	No data	interleukin 1 receptor antagonist
TOP1	0.35991473564158544	0.5920324106881625	No data	No data	No data	No data	No data	No data	DNA topoisomerase I
PLEC	0.35593530835085385	0.5854865549651664	No data	No data	No data	No data	No data	No data	plectin
RAB2A	0.35590162334400444	0.5854311456867062	No data	No data	No data	No data	No data	No data	RAB2A, member RAS oncogene family
MLXIPL	0.355544178763204	0.5848431764931652	No data	No data	No data	No data	No data	No data	MLX interacting protein like
FGF5	0.35396157299739556	0.582239910180575	No data	No data	No data	No data	No data	No data	fibroblast growth factor 5
VIM	0.35307222485448697	0.5807770000164534	No data	No data	No data	No data	No data	No data	vimentin
