symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
GPRC5B	0.09480215825045475	0.1559423517000688	No data	No data	No data	No data	No data	No data	G protein-coupled receptor class C group 5 member B
SLC18A2	0.0929493334532025	No data	No data	0.15198269940290526	No data	0.01823792392834863	No data	No data	solute carrier family 18 member A2
NMUR1	0.09149239925279368	0.15049804946918308	No data	No data	No data	No data	No data	No data	neuromedin U receptor 1
BSDC1	0.08813125836846844	0.14496922793632086	No data	No data	No data	No data	No data	No data	BSD domain containing 1
LTA4H	0.08806573407184143	0.1448614454438325	No data	No data	No data	No data	No data	No data	leukotriene A4 hydrolase
DNPH1	0.08786825249907722	0.14453660325202375	No data	No data	No data	No data	No data	No data	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
BDNF	0.0851683118055322	No data	No data	No data	No data	0.700477029130068	No data	No data	brain derived neurotrophic factor
DRD2	0.08278537904653488	No data	No data	0.12158615952232422	No data	0.29179005717228923	No data	No data	dopamine receptor D2
GAD1	0.08062834981583716	No data	No data	No data	No data	0.663137565431805	No data	No data	glutamate decarboxylase 1
DCAKD	0.08020263949360645	0.13192725193179672	No data	No data	No data	No data	No data	No data	dephospho-CoA kinase domain containing
ZNF18	0.07962195533468913	0.13097207058352706	No data	No data	No data	No data	No data	No data	zinc finger protein 18
LMOD3	0.07948032746980789	0.13073910350004048	No data	No data	No data	No data	No data	No data	leiomodin 3
APOE	0.07800153274816127	No data	No data	No data	No data	0.6415329923620092	No data	No data	apolipoprotein E
SPI1	0.07561377716588677	0.12437892184924791	No data	No data	No data	No data	No data	No data	Spi-1 proto-oncogene
TBC1D21	0.07549869936269983	0.12418962760121993	No data	No data	No data	No data	No data	No data	TBC1 domain family member 21
CNR1	0.07506320840252413	No data	No data	0.12158615952232422	No data	0.037742370351721476	No data	No data	cannabinoid receptor 1
TNNT2	0.07391597093694036	No data	No data	No data	No data	0.607930797611621	No data	No data	troponin T2, cardiac type
