"dataset";"trait";"gene_list";"cluster";"median.genes";"median.umi";"median.score_genetic";"neg.log10.p.val_genetic";"neg.log10.p.val.adj_genetic";"median.score_drugs";"neg.log10.p.val_drugs";"neg.log10.p.val.adj_drugs"
"lung_bronchi_human_A50";"SCZ";"all_genes";"cluster_4";1851;4108;-0.0262138952436685;0.0186779181983183;0;"0.213160517961636";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"T1D";"all_genes";"cluster_0";1713;3700;0.038206632825176;1.29847544222094;0.599505437884916;"0.191883758932133";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"T1D";"all_genes";"cluster_1";5994;38503;0.0263511334233279;0.831251406962681;0.132281402626662;"0.17584688471362";"3.30107342294084";"2.60210341860483"
"lung_bronchi_human_A50";"T1D";"all_genes";"cluster_2";1346;2732.5;0.053058522236727;1.82106647998369;1.12209647564767;"0.281856609043493";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"T1D";"all_genes";"cluster_3";3425.5;12152.5;0.0408336636053925;1.32152504823675;0.62255504390073;"0.232923911132294";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"T1D";"all_genes";"cluster_4";1851;4108;0.0534978885828643;1.81535199645926;1.11638199212325;"0.213002971223778";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"T2D";"all_genes";"cluster_0";1713;3700;-0.0333375663751806;0.00134826896520693;0;"0.154973689179541";"3.15494538726261";"2.45597538292659"
"lung_bronchi_human_A50";"T2D";"all_genes";"cluster_1";5994;38503;-0.0381439944909731;0.00086937168837773;0;"0.150957014186442";"2.74477092217356";"2.04580091783754"
"lung_bronchi_human_A50";"T2D";"all_genes";"cluster_2";1346;2732.5;-0.0345648598584054;0.00121760823657663;0;"0.211059666352674";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"T2D";"all_genes";"cluster_3";3425.5;12152.5;-0.032215662411814;0.00252598786213781;0;"0.163876998549493";"3.30107342294084";"2.60210341860483"
"lung_bronchi_human_A50";"T2D";"all_genes";"cluster_4";1851;4108;-0.0264532560714164;0.00691594217115252;0;"0.161996725408577";"3.3979834359489";"2.69901343161288"
"lung_bronchi_human_A50";"UC";"all_genes";"cluster_0";1713;3700;0.0163999179410533;0.706680872565417;0.00771086822939838;"0.189705875401094";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"UC";"all_genes";"cluster_1";5994;38503;-0.0224706860629788;0.0764885692093132;0;"0.170339868721882";"3.69901343161288";"3.00004342727686"
"lung_bronchi_human_A50";"UC";"all_genes";"cluster_2";1346;2732.5;0.0307586370977356;1.14878507855779;0.449815074221769;"0.25258039410599";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"UC";"all_genes";"cluster_3";3425.5;12152.5;0.0168705525670853;0.688713474973069;0;"0.213624566719451";"4.00004342727686";"3.30107342294084"
"lung_bronchi_human_A50";"UC";"all_genes";"cluster_4";1851;4108;0.0279896565476427;1.04919196838832;0.350221964052297;"0.207341694486502";"4.00004342727686";"3.30107342294084"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_0";1555.5;2701.5;-0.0284871745530202;0.000391001910783589;0;"-0.0455138909936865";"0.063881686365705";"0"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_1";1802.5;3336.5;-0.0244857828289841;0.00191492014859626;0;"-0.0347998839021407";"0.0890990215268838";"0"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_2";2125;4719;-0.0311430274523532;0.000130294860291272;0;"-0.0293787181788334";"0.112538653041485";"0"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_3";3122;6802.5;-0.0110254751237601;0.066353718318968;0;"0.153863152214913";"2.29247325117893";"1.44737521116467"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_4";2420;5311;-0.0265715111940251;0.00104345505854235;0;"-0.053868121995868";"0.0415273238538216";"0"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_5";599.5;809;-0.0219140007546946;0.00533044184529246;0;"0.0177353531219252";"0.867463579617126";"0.0223655396028688"
"pancreas_human_15PCW_S1";"ADHD";"all_genes";"cluster_6";2430;4895;-0.0227298514262808;0.00656310820686618;0;"0.0544648621015913";"1.00440823267931";"0.159310192665056"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_0";1555.5;2701.5;0.00471941213302501;0.493809067664737;0;"-0.0220874318462158";"0.0633286690656589";"0"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_1";1802.5;3336.5;0.00580852015710413;0.516598779178328;0;"-0.0297748037923614";"0.0186325871109744";"0"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_2";2125;4719;-0.00123803829184238;0.354916028018471;0;"-0.0298614616947962";"0.0296035643250987";"0"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_3";3122;6802.5;0.0522587240009526;2.00004342727686;1.15494538726261;"0.0681791638481784";"2.14878507855779";"1.30368703854353"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_4";2420;5311;-0.00233404116846153;0.326469630853811;0;"-0.0330123032819183";"0.0132269226913262";"0"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_5";599.5;809;0.0124092408636338;0.706680872565417;0;"0.0124632612271956";"0.722205094274815";"0"
"pancreas_human_15PCW_S1";"AHD";"all_genes";"cluster_6";2430;4895;0.0347181395302428;1.22772172055394;0.382623680539686;"0.0131077335260463";"0.598470581600417";"0"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_0";1555.5;2701.5;0.010357614241209;0.6302711386799;0;"-0.0173044007932948";"0.113778368247106";"0"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_1";1802.5;3336.5;-0.0029779431846424;0.326285490727286;0;"-0.0225540742557306";"0.0600252722691995";"0"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_2";2125;4719;0.00557415279846593;0.49084090494576;0;"-0.0273192471055327";"0.0432988819941717";"0"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_3";3122;6802.5;0.0487781254360288;1.67989714116581;0.834799101151552;"0.077669975338689";"2.42025983066005";"1.5751617906458"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_4";2420;5311;-0.00437346457292703;0.294436263872258;0;"-0.0298190585144757";"0.0252094722283226";"0"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_5";599.5;809;0.0104025271377622;0.654473671220471;0;"0.0185897578585703";"0.857966966203578";"0.012868926189321"
"pancreas_human_15PCW_S1";"ALS";"all_genes";"cluster_6";2430;4895;0.0398101056840142;1.27494890619539;0.429850866181137;"0.0170638450217999";"0.669426759982424";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_0";1555.5;2701.5;-0.0199785964124684;0.0451258735419039;0;"-0.0400696802761749";"0.000347539866023441";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_1";1802.5;3336.5;-0.0287187130754986;0.00603439415324939;0;"-0.0395306711635721";"0.00104345505854235";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_2";2125;4719;-0.0283945032185742;0.0100599689754636;0;"-0.0373014613502392";"0.00594633768865269";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_3";3122;6802.5;-0.0303756995762557;0.00917202247537671;0;"-0.0104278785994828";"0.18947489806045";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_4";2420;5311;-0.0228321941592071;0.0303945867961375;0;"-0.03425082363284";"0.00948259728284271";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_5";599.5;809;-0.0251418613027894;0.0156961696909988;0;"-0.024781587362482";"0.0407634771459238";"0"
"pancreas_human_15PCW_S1";"ALZ";"all_genes";"cluster_6";2430;4895;-0.0112826457849778;0.143133366976076;0;"-0.0555608907230871";"0.000738854938513879";"0"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_0";1555.5;2701.5;-0.0231899966813406;0.00704832884552116;0;"-0.0301410889560688";"0.0822229452831657";"0"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_1";1802.5;3336.5;-0.0202472236326294;0.0134508204546517;0;"-0.0134919772992317";"0.195699508796997";"0"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_2";2125;4719;-0.0251014049881996;0.00414510363042541;0;"-0.0166001659183824";"0.18096035153316";"0"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_3";3122;6802.5;0.00921622803832786;0.678859399974549;0;"0.101230301509594";"2.10794882458638";"1.26285078457213"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_4";2420;5311;-0.0239230300699693;0.00594633768865269;0;"-0.0281153773080491";"0.0923096902792072";"0"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_5";599.5;809;-0.0148868259768069;0.0457526655757357;0;"0.00866700935912042";"0.665991986929971";"0"
"pancreas_human_15PCW_S1";"ASD";"all_genes";"cluster_6";2430;4895;-0.0158968565575713;0.0432509069063678;0;"-0.00923183396334434";"0.271689645255634";"0"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_0";1555.5;2701.5;-0.0193797735020827;0.021452100456788;0;"-0.0291783254888978";"0.0289067978000565";"0"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_1";1802.5;3336.5;-0.0255456066739315;0.00497889312072114;0;"-0.03584613820269";"0.00974898114842394";"0"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_2";2125;4719;-0.0340625240882071;0.00026062882272692;0;"-0.0424291017020591";"0.00467152124870026";"0"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_3";3122;6802.5;-0.040194408535671;0;0;"0.092025493585292";"2.72128982632403";"1.87619178630978"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_4";2420;5311;-0.0260825104676638;0.00480322541404725;0;"-0.0384020019214394";"0.00877303808176283";"0"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_5";599.5;809;-0.0291127339589898;0.00191492014859626;0;"0.00973067510580086";"0.651738564228702";"0"
"pancreas_human_15PCW_S1";"AST";"all_genes";"cluster_6";2430;4895;-0.032166042142198;0.00152254444182457;0;"0.00651093039315842";"0.462854201033218";"0"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_0";1555.5;2701.5;-0.0187381653174788;0.031467092101365;0;"6.49080146637449e-05";"0.394738381135753";"0"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_1";1802.5;3336.5;-0.0196940763889592;0.0267308068239609;0;"-0.00146087745322709";"0.363555530923497";"0"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_2";2125;4719;-0.0216144292079685;0.0177269575847974;0;"0.00974164280721554";"0.576961468979632";"0"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_3";3122;6802.5;-0.0118569629324576;0.0884064941474205;0;"0.0588894932119395";"2.02691557367716";"1.18181753366291"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_4";2420;5311;-0.0192756513211781;0.0301152378487466;0;"-0.0105289948000871";"0.187865653118109";"0"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_5";599.5;809;-0.0226268338146987;0.0159213444157525;0;"0.0221090112318578";"0.962616929336239";"0.117518889321982"
"pancreas_human_15PCW_S1";"BIP";"all_genes";"cluster_6";2430;4895;-0.015104817704879;0.063881686365705;0;"0.0546417715401115";"1.72588557801318";"0.880787537998926"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_0";1555.5;2701.5;-0.0193945615871757;0.0198581903295276;0;"-0.0255135223924433";"0.0421967935687125";"0"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_1";1802.5;3336.5;-0.0257386543510871;0.00396977279158732;0;"-0.0337803921332179";"0.0113061519880626";"0"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_2";2125;4719;-0.0331483882604656;0.000304082170294646;0;"-0.0358718854841607";"0.0131373958961415";"0"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_3";3122;6802.5;-0.0384538513242208;4.34272768626769e-05;0;"0.0902009621019722";"2.63831559125927";"1.79321755124501"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_4";2420;5311;-0.0241288757001731;0.00673948935738815;0;"-0.0342877564716722";"0.0135404118901222";"0"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_5";599.5;809;-0.0283091945947933;0.0021330599301192;0;"0.0116390721519794";"0.696631356680121";"0"
"pancreas_human_15PCW_S1";"BRD";"all_genes";"cluster_6";2430;4895;-0.0290110566546729;0.00326915641555811;0;"0.00826692194590173";"0.492997554849537";"0"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_0";1555.5;2701.5;-0.00476403157827763;0.196176792991878;0;"0.0151615506334458";"0.753298717553021";"0"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_1";1802.5;3336.5;-0.00297101486763189;0.238717104855406;0;"0.0100230016230173";"0.62456271265829";"0"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_2";2125;4719;-0.016704295416124;0.0340425696480786;0;"0.0188234253019159";"0.809431629463258";"0"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_3";3122;6802.5;-0.0274488017762886;0.00326915641555811;0;"0.0800080843242873";"2.95865074211864";"2.11355270210438"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_4";2420;5311;0.00904246326820107;0.64805397184123;0;"0.00770839750186289";"0.553350960905335";"0"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_5";599.5;809;-0.00478905623028634;0.195903994941512;0;"0.0358324160216607";"1.39151739369967";"0.546419353685412"
"pancreas_human_15PCW_S1";"CAD";"all_genes";"cluster_6";2430;4895;-0.00163256642901194;0.270554658097301;0;"0.0649080885723772";"2.20070287782328";"1.35560483780902"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_0";1555.5;2701.5;0.0105302113727986;0.65999610961547;0;"-0.0160135066691358";"0.135532346218471";"0"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_1";1802.5;3336.5;0.000142444345165499;0.329148473756653;0;"-0.0285464176585644";"0.0289532141397473";"0"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_2";2125;4719;-0.00191768371160797;0.277080618334373;0;"-0.0315999494131639";"0.0283501883270016";"0"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_3";3122;6802.5;-0.0154240023924641;0.063630227565383;0;"-0.0323199766908412";"0.0315137829020231";"0"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_4";2420;5311;-0.00377437040720996;0.235792551838089;0;"-0.0212308690998546";"0.0813841338550394";"0"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_5";599.5;809;0.000231431529781209;0.34193659177047;0;"-0.0207429214282125";"0.0880340516898844";"0"
"pancreas_human_15PCW_S1";"CD";"all_genes";"cluster_6";2430;4895;-0.00733634156493049;0.173515120936211;0;"-0.0230022185835785";"0.0933313703338986";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_0";1555.5;2701.5;0.0676328277295477;2.50868173344259;1.66358369342833;"-0.0366639632657677";"0.0687890208604492";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_1";1802.5;3336.5;0.0818015377246453;3.09695344028492;2.25185540027066;"-0.0281752081576314";"0.105284432904971";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_2";2125;4719;0.0398558965976579;1.43419560860334;0.589097568589088;"-0.0512617811575919";"0.0275166094110069";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_3";3122;6802.5;0.0557903417329885;2.18049949173499;1.33540145172074;"0.0220312140283299";"0.709786157882345";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_4";2420;5311;0.10539285980655;4.00004342727686;3.15494538726261;"-0.0244859563077655";"0.121808958601818";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_5";599.5;809;0.0728483547881749;2.61983218556526;1.774734145551;"-0.00851668841140317";"0.333151216210326";"0"
"pancreas_human_15PCW_S1";"CHD";"all_genes";"cluster_6";2430;4895;0.0538648174166127;1.88945371697761;1.04435567696336;"-0.0297556235108408";"0.120890181092617";"0"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_0";1555.5;2701.5;-0.00208263319376405;0.251622804809294;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_1";1802.5;3336.5;-0.00496795078159194;0.181289836779146;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_2";2125;4719;-0.00787183897243579;0.125097991191331;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_3";3122;6802.5;-0.0159821647306042;0.0324018631938515;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_4";2420;5311;-0.00383897785901885;0.205346300384864;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_5";599.5;809;-0.0099555169777193;0.0963566955403602;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CHOL";"all_genes";"cluster_6";2430;4895;-0.00810713863108087;0.125967682053828;0;"N/A";"N/A";"N/A"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_0";1555.5;2701.5;0.00717612835407691;0.550256580291089;0;"-0.0206167082651926";"0.0918802272213148";"0"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_1";1802.5;3336.5;-0.0107398742737488;0.176243273526985;0;"-0.0304901450060433";"0.0247035426714043";"0"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_2";2125;4719;-0.00323253622698541;0.312157902428157;0;"-0.0382864079848537";"0.0108161535463258";"0"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_3";3122;6802.5;-0.0238416706113151;0.0463320468493073;0;"0.061616260939862";"1.79321755124501";"0.948119511230756"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_4";2420;5311;-0.01800466971423;0.0814888967265891;0;"-0.0312515566439802";"0.026084741170159";"0"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_5";599.5;809;-0.00828377735989027;0.229854404540869;0;"0.00328851852604234";"0.50882185103758";"0"
"pancreas_human_15PCW_S1";"CIRR";"all_genes";"cluster_6";2430;4895;-0.024090443677759;0.056252228347561;0;"-0.0115754772059586";"0.201876367560923";"0"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_0";1555.5;2701.5;0.0301456318190065;1.18981090928178;0.344712869267522;"0.0445583329395957";"1.68617620690771";"0.841078166893452"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_1";1802.5;3336.5;0.0294692896623291;1.16308669021731;0.317988650203055;"0.0313426779388847";"1.26604414073848";"0.420946100724219"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_2";2125;4719;0.0651317428048824;2.18049949173499;1.33540145172074;"0.0376107359450648";"1.37063382817414";"0.525535788159887"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_3";3122;6802.5;0.0109741093081038;0.604193051258082;0;"0.0806934940392417";"3.09695344028492";"2.25185540027066"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_4";2420;5311;0.0330109815348517;1.23661543371393;0.391517393699669;"0.0397219386630291";"1.47890534357283";"0.63380730355857"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_5";599.5;809;0.024650173597804;1.03484172625095;0.189743686236694;"0.0538488996138286";"2.00440823267931";"1.15931019266506"
"pancreas_human_15PCW_S1";"CKD";"all_genes";"cluster_6";2430;4895;0.0853632216690792;2.88610007497003;2.04100203495577;"0.0764960606723163";"2.82395216822118";"1.97885412820692"
"pancreas_human_15PCW_S1";"COPD";"all_genes";"cluster_0";1555.5;2701.5;0.0136843132422746;0.756013838246841;0;"0.0361040080340284";"1.30020570140962";"0.45510766139536"
